timestamp,index,name,memory_used_mib,memory_free_mib,memory_total_mib,memory_utilization_percent,gpu_utilization_percent 
2026/08/03 09:34:58.835, 0, NVIDIA GeForce RTX 3080, 926, 9126, 10240, 0, 1
2026/08/03 09:34:58.944, 0, NVIDIA GeForce RTX 3080, 926, 9126, 10240, 0, 1
2026/08/03 09:34:59.053, 0, NVIDIA GeForce RTX 3080, 1115, 8937, 10240, 0, 1
2026/08/03 09:34:59.162, 0, NVIDIA GeForce RTX 3080, 1115, 8937, 10240, 0, 1
2026/08/03 09:34:59.272, 0, NVIDIA GeForce RTX 3080, 1115, 8937, 10240, 0, 1
2026/08/03 09:34:59.380, 0, NVIDIA GeForce RTX 3080, 2267, 7785, 10240, 0, 0
2026/08/03 09:34:59.490, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 0, 0
2026/08/03 09:34:59.600, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 0, 0
2026/08/03 09:34:59.708, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 0, 0
2026/08/03 09:34:59.818, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:34:59.927, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.035, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.145, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.254, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.362, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.472, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.581, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.690, 0, NVIDIA GeForce RTX 3080, 5193, 4859, 10240, 1, 13
2026/08/03 09:35:00.800, 0, NVIDIA GeForce RTX 3080, 5513, 4539, 10240, 1, 13
2026/08/03 09:35:00.909, 0, NVIDIA GeForce RTX 3080, 7875, 2177, 10240, 2, 24
2026/08/03 09:35:01.018, 0, NVIDIA GeForce RTX 3080, 7875, 2177, 10240, 2, 24
2026/08/03 09:35:01.128, 0, NVIDIA GeForce RTX 3080, 7875, 2177, 10240, 2, 24
2026/08/03 09:35:01.237, 0, NVIDIA GeForce RTX 3080, 7875, 2177, 10240, 2, 24
2026/08/03 09:35:01.346, 0, NVIDIA GeForce RTX 3080, 7875, 2177, 10240, 51, 100
2026/08/03 09:35:01.456, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:01.564, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:01.673, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:01.782, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:01.891, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.001, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.110, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.219, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.328, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.436, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.546, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.656, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.764, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.874, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:02.982, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:03.091, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:03.201, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:03.309, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:03.419, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 47, 92
2026/08/03 09:35:03.528, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 47, 92
2026/08/03 09:35:03.637, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 47, 92
2026/08/03 09:35:03.747, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 47, 92
2026/08/03 09:35:03.856, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 40, 77
2026/08/03 09:35:03.965, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 40, 77
2026/08/03 09:35:04.074, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 40, 77
2026/08/03 09:35:04.184, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 40, 77
2026/08/03 09:35:04.293, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 40, 77
2026/08/03 09:35:04.403, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:04.511, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:04.621, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:04.730, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:04.839, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:04.949, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.058, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.167, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.276, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.385, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.493, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.602, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.711, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 32, 64
2026/08/03 09:35:05.820, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 64
2026/08/03 09:35:05.929, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 64
2026/08/03 09:35:06.038, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 64
2026/08/03 09:35:06.147, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 64
2026/08/03 09:35:06.257, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 64
2026/08/03 09:35:06.366, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 65
2026/08/03 09:35:06.475, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 65
2026/08/03 09:35:06.584, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 65
2026/08/03 09:35:06.692, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 65
2026/08/03 09:35:06.802, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 33, 65
2026/08/03 09:35:06.911, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 35, 69
2026/08/03 09:35:07.020, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 35, 69
2026/08/03 09:35:07.130, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 35, 69
2026/08/03 09:35:07.238, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 35, 69
2026/08/03 09:35:07.348, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 42, 84
2026/08/03 09:35:07.457, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 42, 84
2026/08/03 09:35:07.565, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 42, 84
2026/08/03 09:35:07.675, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 42, 84
2026/08/03 09:35:07.783, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 42, 84
2026/08/03 09:35:07.893, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 49, 98
2026/08/03 09:35:08.003, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 49, 98
2026/08/03 09:35:08.111, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 49, 98
2026/08/03 09:35:08.221, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 49, 98
2026/08/03 09:35:08.330, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.439, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.549, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.657, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.766, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.875, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:08.984, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:09.094, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:09.203, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:09.312, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 52, 100
2026/08/03 09:35:09.421, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:09.531, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:09.639, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:09.749, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:09.859, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:09.967, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.077, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.184, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.293, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.402, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.511, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
2026/08/03 09:35:10.621, 0, NVIDIA GeForce RTX 3080, 7883, 2169, 10240, 51, 100
