timestamp,index,name,memory_used_mib,memory_free_mib,memory_total_mib,memory_utilization_percent,gpu_utilization_percent 
2026/07/28 16:39:48.204, 0, NVIDIA GeForce RTX 3080, 1299, 8753, 10240, 41, 95
2026/07/28 16:39:48.313, 0, NVIDIA GeForce RTX 3080, 1299, 8753, 10240, 2, 6
2026/07/28 16:39:48.422, 0, NVIDIA GeForce RTX 3080, 1354, 8698, 10240, 2, 6
2026/07/28 16:39:48.531, 0, NVIDIA GeForce RTX 3080, 1488, 8564, 10240, 2, 6
2026/07/28 16:39:48.640, 0, NVIDIA GeForce RTX 3080, 1488, 8564, 10240, 2, 6
2026/07/28 16:39:48.748, 0, NVIDIA GeForce RTX 3080, 1488, 8564, 10240, 1, 7
2026/07/28 16:39:48.858, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 1, 7
2026/07/28 16:39:48.967, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 1, 7
2026/07/28 16:39:49.077, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 1, 7
2026/07/28 16:39:49.184, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 1, 7
2026/07/28 16:39:49.293, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 19
2026/07/28 16:39:49.403, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 19
2026/07/28 16:39:49.511, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 19
2026/07/28 16:39:49.621, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 19
2026/07/28 16:39:49.730, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 13
2026/07/28 16:39:49.839, 0, NVIDIA GeForce RTX 3080, 4744, 5308, 10240, 2, 13
2026/07/28 16:39:49.947, 0, NVIDIA GeForce RTX 3080, 5174, 4878, 10240, 2, 13
2026/07/28 16:39:50.057, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 2, 13
2026/07/28 16:39:50.166, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 2, 13
2026/07/28 16:39:50.275, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 55, 89
2026/07/28 16:39:50.383, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 55, 89
2026/07/28 16:39:50.493, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 55, 89
2026/07/28 16:39:50.601, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 55, 89
2026/07/28 16:39:50.710, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 58, 96
2026/07/28 16:39:50.819, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 58, 96
2026/07/28 16:39:50.927, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 58, 96
2026/07/28 16:39:51.036, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 58, 96
2026/07/28 16:39:51.145, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 58, 96
2026/07/28 16:39:51.254, 0, NVIDIA GeForce RTX 3080, 5178, 4874, 10240, 57, 97
